,price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
2728,52000.0,31.0,-34.631901,-58.363538,Boca
2737,92000.0,34.0,-34.5978398,-58.4249739,Palermo
2746,150000.0,40.0,-34.5881852,-58.4189702,Barrio Norte
2756,135000.0,35.0,-34.5889201,-58.4002698,Barrio Norte
2765,115000.0,55.0,-34.5451249855,-58.4787020744,Belgrano
2772,115000.0,44.0,-34.573034,-58.479323,Villa Urquiza
2781,140000.0,40.0,-34.558509,-58.451793,Belgrano
2784,105500.0,46.0,-34.60808733,-58.43089266,Villa Crespo
2788,85000.0,54.0,-34.632413,-58.370082,Barracas
2791,99000.0,74.0,-34.6072023,-58.4035194,Once
2805,114000.0,45.0,-34.6057005,-58.3779666,Barrio Norte
2807,79000.0,36.0,-34.6045547,-58.3802473,San Nicolás
2820,39461.74,34.0,-34.6076122891,-58.4401524326,Parque Centenario
2830,115000.0,47.0,-34.632656,-58.461124,Flores
2832,112000.0,58.0,-34.6226547,-58.3953694,San Cristobal
2839,91000.0,38.0,-34.6036844,-58.3815591,Congreso
2843,125000.0,70.0,-34.6112232,-58.41567,Almagro
2845,138000.0,44.0,-34.5790338,-58.438252,Palermo
2846,150000.0,94.0,-34.6215943543,-58.388909319,Constitución
2874,157000.0,53.0,-34.585554,-58.416574,Palermo
2875,85000.0,40.0,-34.6185065,-58.3797127,Constitución
2881,80000.0,74.0,-34.572265,-58.494987,Villa Urquiza
2884,127000.0,53.0,-34.5669885,-58.4579254,Belgrano
2885,74000.0,40.0,,,
2888,85800.0,39.0,-34.597713,-58.424199,Palermo
2897,202616.0,67.0,-34.589548,-58.4193856,Palermo
2899,80000.0,39.0,,,
2905,279900.0,100.0,-34.587097,-58.412139,Barrio Norte
2916,165700.0,66.0,-34.625307,-58.415024,Boedo
2918,146076.0,52.0,-34.54179,-58.476815,Nuñez
2926,82000.0,31.0,-34.633021,-58.370341,Barracas
2930,154500.0,49.0,-34.597769,-58.42644,Villa Crespo
2934,135000.0,47.0,-34.6206226,-58.3684327,San Telmo
2935,170000.0,60.0,,,
2939,95000.0,35.0,-34.5937992,-58.4128129,Palermo
2950,95000.0,39.0,-34.603514,-58.4086976,Balvanera
2951,90000.0,50.0,-34.6302698,-58.3743465,Barracas
2965,240000.0,90.0,-34.6248691,-58.4627352,Flores
2966,75000.0,37.0,,,Flores
2968,255000.0,81.0,-34.6223398871,-58.4085322312,San Cristobal
2975,82000.0,34.0,-34.6177615,-58.383662,Monserrat
2979,127000.0,47.0,-34.5711496,-58.4232966,Palermo
2982,340000.0,73.0,-34.5613049,-58.4601782,Belgrano
2992,124999.0,68.0,-34.598331,-58.403728,Recoleta
3000,138000.0,76.0,-34.6036844,-58.3815591,Balvanera
3008,160000.0,78.0,-34.609929,-58.415977,Almagro
3009,71900.0,37.0,-34.595955,-58.447416,Villa Crespo
3010,115000.0,60.0,-34.6027679,-58.4568995,Paternal
3014,89000.0,38.0,-34.600022,-58.4175858,Almagro
3021,90000.0,72.0,-34.6539485,-58.393004,Barracas
3030,70000.0,43.0,-34.6200663,-58.3888229,Monserrat
3031,210000.0,76.0,-34.586033,-58.41367,Palermo
3038,190000.0,47.0,-34.5820910144,-58.4133710234,Barrio Norte
3041,140000.0,53.0,-34.598107,-58.410285,Palermo
3045,119000.0,47.0,-34.6221405894,-58.4587847804,Caballito
3047,187000.0,81.0,-34.5686264737,-58.4496581554,Belgrano
3067,125000.0,39.0,-34.5500517,-58.482934,Saavedra
3068,75000.0,42.0,-34.6100246,-58.4239755,Almagro
3075,220000.0,60.0,-34.5981047382,-58.4342551947,Villa Crespo
3090,150000.0,98.0,-34.6097193,-58.4018129,Once
3092,146000.0,46.0,-34.597769,-58.42644,Villa Crespo
3093,55000.0,35.0,-34.6186349,-58.478887,Flores
3097,99500.0,42.0,-34.5636408,-58.4903092,Saavedra
3098,123000.0,43.0,-34.607587,-58.4306631,Parque Centenario
3100,112000.0,36.0,-34.5907652,-58.4172571,Palermo
3108,195000.0,55.0,-34.5550983,-58.4618776,Belgrano
3112,78000.0,40.0,-34.625227,-58.457758,Flores
3117,72000.0,39.0,-34.60144,-58.426881,Almagro
3120,182042.34,69.0,-34.5538467,-58.4920942,Saavedra
3121,187000.0,56.0,-34.619895,-58.430003,Caballito
3127,131216.0,42.0,-34.5688712,-58.4884216,Villa Urquiza
3128,130000.0,85.0,-34.604459,-58.4067658,Abasto
3132,79000.0,36.0,-34.624942,-58.4121112,Boedo
3138,105000.0,50.0,-34.599565,-58.428431,Villa Crespo
3140,108223.82,33.0,-34.623337,-58.3977098,San Cristobal
3141,205000.0,57.0,-34.5681113,-58.4334831,Las Cañitas
3142,195000.0,78.0,-34.5994246,-58.4079749,Once
3143,80896.57,34.0,-34.6177615,-58.383662,Monserrat
3151,65900.0,33.0,-34.616151,-58.50121,Monte Castro
3153,66458.0,34.0,-34.63099,-58.4201892,Boedo
3159,239000.0,100.0,-34.5594061,-58.4559962,Belgrano
3165,95000.0,43.0,-34.58489,-58.419,Palermo
3169,281170.0,100.0,-34.564511,-58.464647,Belgrano
3170,93000.0,50.0,-34.619474,-58.370813,San Telmo
3184,104400.0,45.0,-34.6177225707,-58.384115696,San Telmo
3186,96298.22,39.0,,,Caballito
3201,130000.0,62.0,-34.6401322,-58.4780661,Floresta
3203,95000.0,34.0,-34.5911955,-58.5080558,Villa Pueyrredón
3212,158000.0,75.0,-34.595787,-58.43482,Villa Crespo
3215,290000.0,50.0,-34.5696558,-58.4329632,Palermo
3218,185000.0,75.0,-34.6390703966,-58.3693349267,Barracas
3219,130000.0,47.0,-34.6256602055,-58.4318008844,Caballito
3222,120000.0,66.0,-34.584685,-58.443003,Palermo
3223,85000.0,35.0,-34.6125,-58.3833333,Monserrat
3224,87000.0,35.0,-34.590515,-58.4139364,Palermo
3228,88517.0,45.0,-34.6283,-58.429794,Caballito
3243,125000.0,45.0,-34.6076685,-58.449767,Paternal
3261,145000.0,53.0,-34.612872,-58.430264,Caballito
3264,72000.0,43.0,-34.617073,-58.503334,Villa del Parque
3265,152000.0,80.0,-34.5987301,-58.4352229,Villa Crespo
3270,219235.0,59.0,-34.6223362,-58.4348699,Caballito
3273,158000.0,49.0,-34.557199,-58.480847,Saavedra
3282,98000.0,34.0,-34.6036844,-58.3815591,Centro / Microcentro
3292,148000.0,43.0,-34.598681,-58.4824163,Agronomía
3296,75000.0,45.0,-34.5961213,-58.4460326,Villa Crespo
3302,199000.0,50.0,-34.5905992,-58.4329758,Palermo
3326,88498.0,34.0,-34.610953,-58.417757,Almagro
3357,99800.0,39.0,-34.5718369,-58.479947,Villa Urquiza
3360,94000.0,43.0,,,
3364,87000.0,42.0,-34.5933,-58.4921,Agronomía
3381,78000.0,31.0,-34.5816538,-58.4684523,Villa Ortuzar
3389,88500.0,42.0,-34.6031379,-58.4574031,Caballito
3398,230000.0,93.0,-34.5625468307,-58.4444345762,Belgrano
3401,87000.0,47.0,-34.579783,-58.450549,Colegiales
3406,145000.0,96.0,-34.618893,-58.461994,Flores
3421,119000.0,76.0,-34.6027301,-58.3969938,Balvanera
3434,169000.0,70.0,-34.5868037398,-58.4149373391,Palermo
3435,67500.0,36.0,-34.6105529,-58.4117165,Almagro
3438,91781.43,32.0,-34.6214652,-58.4045115,San Cristobal
3454,80000.0,45.0,-34.5818853,-58.495122,Villa Pueyrredón
3462,75000.0,40.0,-34.6123648,-58.4245924,Almagro
3464,81000.0,42.0,-34.60801,-58.414779,Almagro
3477,105000.0,33.0,-34.5582269,-58.4583569,Belgrano
3495,130000.0,70.0,-34.616431,-58.500434,Monte Castro
3498,95000.0,71.0,,,Barracas
3509,183000.0,64.0,-34.579968,-58.432235,Palermo
3511,125000.0,45.0,-34.5989208629,-58.4458254638,Villa Crespo
3512,162000.0,45.0,-34.5636498,-58.4653792,Coghlan
3536,96000.0,53.0,-34.610826,-58.384776,Monserrat
3542,109000.0,50.0,-34.5361079,-58.4671889,Nuñez
3557,122000.0,60.0,-34.6187943,-58.3874589,San Cristobal
3560,120000.0,52.0,-34.60613,-58.4741353,Paternal
3566,126800.0,49.0,-34.5720808,-58.4825026,Villa Urquiza
3572,89000.0,42.0,-34.570884,-58.488694,Villa Urquiza
3578,97000.0,43.0,,,
3584,190729.0,67.0,-34.589548,-58.4193856,Palermo
3597,95000.0,38.0,-34.6014275,-58.4163254,Almagro
3605,118000.0,62.0,-34.6206226,-58.3684327,San Telmo
3609,98000.0,40.0,-34.6285441,-58.3599534,Boca
3623,130000.0,73.0,-34.6210893,-58.418407,Boedo
3624,130000.0,42.0,-34.5832669927,-58.4445015453,Colegiales
3631,177000.0,80.0,-34.584164,-58.422439,Palermo
3636,225000.0,54.0,-34.5813995,-58.4493192,Colegiales
3639,245000.0,98.0,-34.6035545017,-58.4181036625,Abasto
3647,94000.0,55.0,-34.6033089,-58.3971897,Once
3651,152000.0,46.0,-34.5708449,-58.440518,Belgrano
3654,196000.0,55.0,-34.5546708,-58.4673571,Nuñez
3658,142000.0,53.0,-34.5614675664,-58.4674706534,Belgrano
3673,120000.0,67.0,-34.6264359,-58.3767255,San Telmo
3675,141780.0,52.0,-34.5958969,-58.4715637,Paternal
3680,185000.0,79.0,-34.633333,-58.466667,Flores
3686,105000.0,38.0,-34.566505,-58.450619,Belgrano
3689,100924.45,32.0,-34.570884,-58.4886936,Villa Urquiza
3698,279000.0,90.0,-34.5893050405,-58.4092220489,Barrio Norte
3699,104999.0,62.0,-34.608668,-58.521697,Villa Devoto
3703,76000.0,32.0,-34.6000876,-58.4195682,Almagro
3719,115000.0,32.0,-34.582036,-58.451877,Colegiales
3729,90000.0,31.0,-34.601351,-58.396668,Balvanera
3752,125000.0,46.0,-34.557199,-58.480847,Saavedra
3758,84448.12,42.0,-34.6321116,-58.3703982,Barracas
3763,155000.0,75.0,-34.5907572,-58.4354142,Palermo
3770,130000.0,60.0,-34.6207377,-58.4669447,Flores
3772,143000.0,40.0,-34.5938779,-58.429594,Palermo
3789,89035.0,38.0,-34.5688712,-58.4884216,Villa Urquiza
3798,153979.85,56.0,-34.6264374,-58.4598574,Flores
3799,70000.0,33.0,-34.60751283,-58.44421337,Caballito
3802,249900.0,76.0,-34.5605920994,-58.4439501857,Belgrano
3803,124267.0,47.0,-34.58423,-58.4787009,Parque Chas
3814,115079.0,49.0,-34.6244303,-58.3741828,San Telmo
3820,120000.0,49.0,-34.5957547,-58.3960642,
3822,236132.0,83.0,-34.572721,-58.483565,Villa Urquiza
3830,92800.0,49.0,-34.6162229,-58.4184465,Almagro
3838,84000.0,35.0,-34.584399,-58.425724,Palermo
3852,160000.0,76.0,-34.5962954517,-58.4385510091,Villa Crespo
3862,110000.0,53.0,-34.6109202,-58.416863,Almagro
3864,98000.0,31.0,,,Palermo
3867,83500.0,37.0,-34.61335,-58.38465,Centro / Microcentro
3874,130000.0,57.0,-34.5741034,-58.4419019,Palermo
3896,110760.0,42.0,-34.544171,-58.478875,Saavedra
3897,145000.0,55.0,-34.5986211,-58.3714222,Centro / Microcentro
3901,84000.0,46.0,-34.6031799,-58.394565,Balvanera
3908,133000.0,75.0,-34.6073418,-58.3907693,Balvanera
3909,147000.0,50.0,-34.573917,-58.489945,Villa Urquiza
3923,93653.0,45.0,-34.593335,-58.442214,Villa Crespo
3927,70000.0,31.0,-34.5775880586,-58.4963752416,Villa Urquiza
3932,115000.0,59.0,-34.61174,-58.431977,Caballito
3933,285000.0,88.0,-34.589809,-58.4463145,Chacarita
3934,150000.0,52.0,-34.5536629526,-58.4555330697,Nuñez
3939,96000.0,47.0,-34.6111409182,-58.3948150344,Congreso
3943,205000.0,76.0,-34.55982,-58.481434,Nuñez
3952,92107.0,31.0,-34.6014487472,-58.3971252862,Barrio Norte
3959,142000.0,69.0,-34.5986461,-58.39644,Barrio Norte
3981,78800.0,41.0,,,Villa Crespo
3983,210000.0,65.0,-34.5915663,-58.5068965,Villa Devoto
3987,98500.0,68.0,-34.609502,-58.411796,Balvanera
4003,85000.0,59.0,-34.63003,-58.481137,Floresta
4026,69000.0,37.0,-34.61321,-58.405661,Balvanera
4037,90000.0,38.0,-34.573525,-58.442896,Palermo
4040,117000.0,42.0,-34.5548123,-58.4396756,Belgrano
4046,170000.0,67.0,-34.5818364,-58.4512878,Colegiales
4064,154112.0,42.0,-34.544171,-58.478875,Saavedra
4065,86000.0,43.0,-34.60171,-58.406754,Almagro
4073,175000.0,42.0,-34.5829764,-58.4208597,Palermo
4076,95000.0,50.0,-34.609508,-58.51432,Villa Devoto
4083,95000.0,65.0,,,Congreso
4084,190000.0,81.0,-34.5929249,-58.4031336,Barrio Norte
4094,165000.0,79.0,-34.56537,-58.440363,Belgrano
4097,85000.0,37.0,-34.5611709,-58.4658404,Coghlan
4103,95000.0,52.0,-34.6140891,-58.4113361,Balvanera
4107,98000.0,37.0,-34.577044,-58.447738,Colegiales
4128,260000.0,75.0,-34.575922,-58.436826,Palermo
4129,215100.0,63.0,,,Belgrano
4137,88000.0,32.0,-34.588209,-58.430014,Palermo
4138,90000.0,54.0,-34.6172737911,-58.4154084613,Almagro
4141,118000.0,36.0,-34.5701065701,-58.4762481502,Villa Urquiza
4146,154000.0,51.0,-34.6130232,-58.4403397,Caballito
4148,233200.0,78.0,-34.597769,-58.42644,Villa Crespo
4154,245000.0,81.0,-34.5930858,-58.4047026,Barrio Norte
4158,191134.0,71.0,-34.54179,-58.476815,Nuñez
4184,114000.0,38.0,-34.61601,-58.411101,Balvanera
4198,205095.0,54.0,-34.6153103,-58.3619834,Puerto Madero
4200,123000.0,65.0,-34.6476061,-58.4983902,Mataderos
4202,208000.0,72.0,-34.5898226,-58.4176726,Palermo
4207,190000.0,100.0,-34.6088594,-58.4697774,Villa General Mitre
4208,220000.0,100.0,-34.6268136,-58.3742088,San Telmo
4209,140000.0,45.0,-34.6212444,-58.4203257,Boedo
4211,66458.0,35.0,-34.6177722,-58.406557,San Cristobal
4225,199000.0,97.0,-34.621696,-58.409414,San Cristobal
4227,97000.0,55.0,-34.616489,-58.418777,Almagro
4228,88000.0,38.0,-34.6186575,-58.4011917,San Cristobal
4252,160000.0,54.0,-34.5537706,-58.4555007,Belgrano
4255,279000.0,91.0,-34.5700969,-58.4323015,Las Cañitas
4263,165000.0,62.0,-34.59793,-58.3882455,Tribunales
4274,99000.0,37.0,-34.5991142,-58.3945029,Barrio Norte
4276,85000.0,63.0,-34.6132199,-58.4249296,Almagro
4280,120029.46,43.0,-34.6132024,-58.4330886,Caballito
4283,100000.0,31.0,-34.6037137392,-58.3815808896,Palermo
4284,280000.0,50.0,-34.5875191,-58.4090566,Palermo
4293,130000.0,46.0,-34.620318,-58.377252,San Telmo
4304,73600.0,31.0,-34.6227163,-58.3915063,San Cristobal
4311,325000.0,61.0,-34.6148839,-58.363056,Puerto Madero
4316,79400.0,38.0,-34.561036,-58.465955,Belgrano
4322,85000.0,40.0,-34.6096454,-58.4186777,Almagro
4325,330000.0,69.0,-34.5806183,-58.442037,Palermo
4337,125000.0,48.0,-34.5495458,-58.4541288,Nuñez
4338,119000.0,54.0,-34.6095979,-58.4189946,Balvanera
4367,71899.0,34.0,-34.593335,-58.442214,Villa Crespo
4372,88060.0,34.0,-34.6063416,-58.4464868,Caballito
4376,70000.0,37.0,-34.599477,-58.430738,Villa Crespo
4388,85000.0,50.0,-34.6110666,-58.4871486,Villa Santa Rita
4390,95000.0,50.0,-34.617048,-58.460831,Flores
4398,285000.0,70.0,-34.5746052,-58.437618,Palermo
4404,135000.0,72.0,-34.619789,-58.375994,San Telmo
4429,112781.45,50.0,-34.6177615,-58.383662,Balvanera
4437,72900.0,38.0,-34.629398,-58.39985,Parque Patricios
4440,230000.0,90.0,-34.5900642,-58.3919863,Barrio Norte
4444,124000.0,46.0,-34.5391519,-58.4648529,Nuñez
4451,130000.0,57.0,-34.546659,-58.479767,Saavedra
4456,96189.0,32.0,-34.572721,-58.483565,Villa Urquiza
4460,190000.0,91.0,,,Floresta
4462,86000.0,49.0,-34.60672,-58.42761,Almagro
4464,135000.0,47.0,-34.5925561,-58.4309181,Palermo
4472,81500.0,73.0,-34.58625,-58.504783,Villa Pueyrredón
4473,110940.0,39.0,-34.5981394,-58.486145,Villa del Parque
4475,111359.0,47.0,-34.6244303,-58.3741828,San Telmo
4476,140000.0,55.0,-34.586138,-58.438585,Palermo
4480,125000.0,40.0,-34.606967,-58.5157689,Villa Devoto
4489,84000.0,36.0,-34.6133619,-58.38541,Monserrat
4502,127000.0,49.0,-34.620698,-58.4284928,Caballito
4504,79500.0,37.0,-34.6070697666,-58.4445573958,Caballito
4511,90000.0,60.0,-34.6127235,-58.3927514,Balvanera
4515,105000.0,59.0,-34.6189485,-58.5069368,Monte Castro
4516,134827.61,46.0,-34.620556,-58.371667,San Telmo
4518,98000.0,44.0,-34.620043,-58.462678,Flores
4523,130000.0,66.0,-34.6148053,-58.4769393,Villa del Parque
4529,220000.0,86.0,-34.576864,-58.448797,Colegiales
4530,86400.0,50.0,-34.617975,-58.460451,Flores
4542,90000.0,33.0,-34.609251,-58.431375,Caballito
4550,99000.0,65.0,-34.61901,-58.377319,San Telmo
4560,220000.0,64.0,-34.5716907995,-58.4774176961,Villa Urquiza
4565,87000.0,35.0,-34.596662,-58.407247,Recoleta
4570,82000.0,49.0,-34.6340028063,-58.5291707087,Versalles
4579,105000.0,38.0,-34.6121231,-58.3672281,Belgrano
4582,226063.0,83.0,-34.572721,-58.483565,Villa Urquiza
4584,108000.0,51.0,-34.638122,-58.363254,Boca
4585,83000.0,56.0,-34.605735,-58.404241,Balvanera
4586,67000.0,33.0,-34.6233306,-58.461768,Caballito
4588,75500.0,32.0,-34.6313393607,-58.3739196904,Barracas
4604,90000.0,60.0,-34.5976889,-58.3795044,San Nicolás
4606,120000.0,39.0,-34.5861553,-58.4300609,Palermo
4608,115000.0,63.0,-34.5966566,-58.4381344,Villa Crespo
4609,91500.0,44.0,-34.639048,-58.521131,Liniers
4613,132000.0,47.0,-34.559446,-58.468637,Belgrano
4617,145000.0,60.0,-34.554374,-58.46323,Nuñez
4624,130000.0,42.0,-34.5553119,-58.4405232,Belgrano
4639,114000.0,67.0,-34.58751,-58.510665,Villa Devoto
4653,59815.05,37.0,-34.5888889,-58.4305556,Palermo
4662,220000.0,86.0,-34.63295,-58.373844,Barracas
4663,94900.0,52.0,-34.623868,-58.369812,San Telmo
4674,189000.0,53.0,-34.578237,-58.433597,Palermo
4676,170000.0,72.0,-34.577857,-58.495352,Villa Urquiza
4681,125000.0,71.0,-34.6118917,-58.3970302,Congreso
4684,107000.0,42.0,-34.592068,-58.4334936,Palermo
4691,203000.0,44.0,-34.6113922,-58.373383,Monserrat
4701,75000.0,34.0,-34.599055,-58.478508,Agronomía
4702,70000.0,31.0,-34.6033997612,-58.3984088548,Once
4707,100000.0,52.0,-34.637834,-58.503098,Villa Luro
4709,80000.0,64.0,-34.632076,-58.3630584,Boca
4711,395000.0,58.0,-34.607036,-58.3667729,Puerto Madero
4722,85000.0,60.0,-34.6378706,-58.3602495,Balvanera
4725,90000.0,44.0,-34.6174473,-58.3752695,San Telmo
4729,71359.98,32.0,-34.5677019,-58.4863498,Villa Urquiza
4734,99300.0,46.0,-34.6195076,-58.4780504,Flores
4736,129000.0,59.0,-34.6107644,-58.4289207,Almagro
4737,122000.0,36.0,-34.5804014042,-58.4418550761,Palermo
4740,98000.0,51.0,-34.6246107,-58.4513613,Caballito
4752,245000.0,94.0,-34.5898479,-58.4074028,Palermo
4756,215000.0,88.0,-34.5968099043,-58.4419467474,Villa Crespo
4757,135000.0,95.0,-34.6313504,-58.487992,Floresta
4765,97000.0,50.0,-34.5560058,-58.4779032,Coghlan
4780,155000.0,46.0,-34.5512502,-58.4523873,Nuñez
4783,181721.32,64.0,-34.5514604244,-58.4677296433,Nuñez
4787,135000.0,61.0,-34.629394,-58.506856,Monte Castro
4790,65000.0,56.0,-34.6535155,-58.5229925,Liniers
4800,92500.0,43.0,-34.6381014,-58.4319068,Parque Chacabuco
4804,149000.0,63.0,-34.568528,-58.472028,Villa Urquiza
4809,225000.0,70.0,-34.5859727,-58.4148281,Recoleta
4810,109000.0,62.0,-34.6050004,-58.4591789,Paternal
4812,105300.0,36.0,-34.62818,-58.429483,Caballito
4823,125000.0,51.0,-34.633449,-58.36955,Boca
4830,135500.0,43.0,-34.553811,-58.453759,Belgrano
4834,95000.0,34.0,-34.6031267,-58.4410494,Villa Crespo
4838,94000.0,35.0,-34.5715462,-58.4832391,Villa Urquiza
4841,82000.0,73.0,-34.6316459,-58.3629581,Boca
4858,95300.1,33.0,,,Boedo
4864,150000.0,60.0,-34.567026,-58.438361,Palermo
4865,176000.0,60.0,-34.610635,-58.443855,Caballito
4873,70000.0,33.0,-34.6243555704,-58.4080709784,San Cristobal
4878,108000.0,36.0,-34.5972185,-58.3918557,Barrio Norte
4889,185000.0,63.0,-34.5602381374,-58.4436559523,Belgrano
4892,191000.0,47.0,-34.5495227,-58.4692294,Nuñez
4895,179000.0,65.0,-34.549461,-58.471556,Nuñez
4911,90000.0,43.0,-34.5830691,-58.4481004,Palermo
4912,180000.0,79.0,-34.5620246,-58.4580944,Belgrano
4918,129000.0,55.0,,,
4927,145000.0,50.0,-34.6306674,-58.4534846,Caballito
4938,88000.0,46.0,-34.5786879,-58.4573579,Belgrano
4942,276500.0,90.0,-34.595346,-58.441408,Villa Crespo
4951,94905.48,42.0,-34.6235,-58.404180217,San Cristobal
4957,183300.0,61.0,-34.5719003943,-58.4744939153,Villa Urquiza
4962,78100.0,35.0,-34.5933706,-58.4422322,Villa Crespo
4969,146000.0,67.0,-34.58751,-58.510665,Villa Devoto
4972,125000.0,60.0,-34.5843603,-58.453461,Chacarita
4975,76184.0,34.0,-34.593335,-58.442214,Villa Crespo
4980,80000.0,35.0,-34.5758276,-58.4951948,Villa Urquiza
4999,84500.0,42.0,-34.60615,-58.379495,San Nicolás
5014,93000.0,37.0,-34.5663095,-58.4703235,Belgrano
5016,93975.0,31.0,-34.595916,-58.408314,Recoleta
5027,127000.0,48.0,-34.560245,-58.44525,Belgrano
5035,105925.77,42.0,-34.6173646,-58.4620706,Caballito
5039,125000.0,70.0,-34.6414216,-58.5276695,Liniers
5051,104000.0,33.0,-34.5783349,-58.4235097,Palermo
5052,118000.0,36.0,-34.5493342,-58.4543951,Nuñez
5058,148847.0,58.0,-34.6125496,-58.4329772,Almagro
5076,144000.0,70.0,-34.6234204,-58.4122482,Boedo
5083,149000.0,42.0,-34.5729256,-58.4799238,Villa Urquiza
5087,73000.0,42.0,-34.6312846,-58.4679579,Flores
5091,75000.0,35.0,-34.583376,-58.4729872,Villa Urquiza
5093,135000.0,70.0,-34.602763873,-58.4331898201,Almagro
5100,146000.0,68.0,,,Nuñez
5107,110000.0,70.0,-34.623632,-58.378348,San Telmo
5109,78476.25,32.0,-34.620556,-58.371667,San Telmo
5117,101808.0,35.0,-34.6148483,-58.4604643,Caballito
5121,105000.0,43.0,-34.5989732,-58.4290863,Villa Crespo
5125,137000.0,42.0,-34.607026,-58.442438,Caballito
5127,80000.0,37.0,,,Floresta
5135,90123.38,44.0,-34.637261,-58.36907,Barracas
5137,165000.0,86.0,-34.637834,-58.503098,Villa Luro
5141,127000.0,56.0,-34.632917,-58.370265,Barracas
5147,100200.0,47.0,-34.5564958379,-58.4890118641,Villa Urquiza
5150,115000.0,48.0,-34.5742368234,-58.4725524607,Coghlan
5153,120000.0,70.0,-34.6046743299,-58.4019804129,Centro / Microcentro
5171,270000.0,77.0,-34.562086,-58.448357,Belgrano
5173,75000.0,34.0,-34.5936671,-58.4452762,Chacarita
5175,88657.38,35.0,-34.6288527962,-58.4677935278,Flores
5189,69000.0,35.0,-34.6213248919,-58.3741378784,San Telmo
5193,85000.0,42.0,-34.598987,-58.376997,Centro / Microcentro
5200,165000.0,69.0,-34.596431,-58.379939,Retiro
5204,99800.0,44.0,-34.578829,-58.479238,Villa Urquiza
5217,135000.0,78.0,-34.6225465508,-58.4614326603,Flores
5218,184000.0,99.0,-34.5970138957,-58.4341279413,Villa Crespo
5236,84000.0,31.0,-34.6303559,-58.4516335321,Caballito
5239,159000.0,63.0,-34.5627120494,-58.4576464929,Belgrano
5252,95000.0,50.0,-34.6251184,-58.3767435,San Telmo
5253,60000.0,57.0,-34.6627068247,-58.4704475068,Parque Avellaneda
5265,110000.0,48.0,-34.5942724,-58.4949974,Villa del Parque
5267,75000.0,31.0,-34.6168109,-58.4258977,Almagro
5268,99000.0,61.0,-34.6062543713,-58.4028183069,Balvanera
5272,115000.0,70.0,-34.6371937,-58.4391081,Caballito
5275,230000.0,90.0,-34.6304352,-58.4265762,Boedo
5276,84500.0,44.0,-34.623511,-58.509718,Villa Devoto
5278,92000.0,39.0,-34.602018189,-58.4312446717,Almagro
5280,75600.0,42.0,-34.623749,-58.502625,Villa Luro
5317,109000.0,53.0,-34.6036554,-58.4167791,Almagro
5319,205000.0,79.0,-34.571477,-58.4813,Villa Urquiza
5340,93500.0,36.0,-34.6031267,-58.4410494,Villa Crespo
5351,159900.0,65.0,-34.588209,-58.420379,Palermo
5352,154500.0,65.0,-34.59475,-58.4398737,Villa Crespo
5377,118000.0,33.0,-34.5572395,-58.4649269,Belgrano
5398,197000.0,69.0,-34.5804119,-58.4295334,Palermo
5401,80000.0,35.0,-34.605789,-58.419346,Almagro
5415,177000.0,55.0,-34.6150122,-58.4421941,Caballito
5418,83000.0,37.0,-34.6130871,-58.3813599,Monserrat
5425,85000.0,35.0,-34.599703,-58.407118,Abasto
5428,131500.0,50.0,-34.598107,-58.410285,Palermo
5434,130000.0,45.0,-34.628105,-58.4372342,Caballito
5435,95000.0,60.0,-34.6256063,-58.4535639,Caballito
5454,118000.0,46.0,-34.605963,-58.429451,Caballito
